"Date","Price","Open","High","Low","Vol.","Change %"
"2023-04-05","108.25","107.77","108.37","107.41","23.05M","1.05%"
"2023-04-04","107.13","105.78","107.80","105.75","18.05M","0.50%"
"2023-04-03","106.60","105.88","107.10","105.70","18.23M","0.22%"
"2023-03-31","106.37","105.35","106.56","105.07","25.40M","1.50%"
"2023-03-30","104.80","104.46","105.05","104.27","14.32M","0.46%"
"2023-03-29","104.32","103.70","104.45","103.60","16.80M","-0.20%"
"2023-03-28","104.53","104.24","104.68","104.02","17.79M","0.18%"
"2023-03-27","104.34","105.05","105.76","104.32","22.22M","-2.35%"
"2023-03-24","106.85","107.09","107.43","106.26","23.66M","0.42%"
"2023-03-23","106.40","105.36","106.55","104.82","25.48M","0.00%"
"2023-03-22","106.40","104.66","106.45","104.44","26.39M","1.33%"
"2023-03-21","105.00","105.08","105.42","104.54","18.93M","-0.86%"
"2023-03-20","105.91","106.88","106.96","105.72","24.24M","-0.88%"
"2023-03-17","106.85","106.65","107.73","106.46","38.13M","1.50%"
"2023-03-16","105.27","107.38","108.03","105.04","43.10M","-0.78%"
"2023-03-15","106.10","106.78","107.71","105.35","45.16M","1.93%"
"2023-03-14","104.09","105.14","105.61","103.75","38.42M","-1.64%"
"2023-03-13","105.83","108.20","109.10","105.04","51.50M","0.23%"
"2023-03-10","105.59","104.03","105.69","104.00","43.92M","3.45%"
"2023-03-09","102.07","101.55","102.52","101.33","21.55M","0.25%"
"2023-03-08","101.82","102.40","102.97","101.42","20.25M","0.10%"
"2023-03-07","101.72","101.46","102.36","100.88","23.10M","0.61%"
"2023-03-06","101.10","102.22","102.34","100.99","16.63M","-0.78%"
"2023-03-03","101.89","100.93","101.90","100.57","30.88M","2.42%"
"2023-03-02","99.48","99.06","99.64","98.88","23.77M","-0.89%"
"2023-03-01","100.37","100.82","101.03","99.96","19.00M","-1.32%"
"2023-02-28","101.71","100.57","101.72","100.28","14.96M","0.45%"
"2023-02-27","101.25","101.29","101.70","100.91","14.21M","0.28%"
"2023-02-24","100.97","101.44","101.79","100.56","21.40M","-1.30%"
"2023-02-23","102.30","101.54","102.59","101.47","15.83M","0.98%"
"2023-02-22","101.31","100.99","101.69","100.95","15.17M","0.92%"
"2023-02-21","100.39","101.00","101.20","100.28","22.73M","-1.94%"
"2023-02-17","102.38","101.10","102.38","100.96","19.56M","0.78%"
"2023-02-16","101.59","102.07","102.22","101.33","19.27M","-1.42%"
"2023-02-15","103.05","103.55","103.95","102.50","15.57M","-0.93%"
"2023-02-14","104.02","104.20","104.83","103.14","15.44M","-0.23%"
"2023-02-13","104.26","103.71","104.42","103.58","13.13M","0.84%"
"2023-02-10","103.39","104.40","104.44","103.11","16.60M","-1.12%"
"2023-02-09","104.56","106.47","106.62","104.39","20.47M","-0.95%"
"2023-02-08","105.56","105.04","105.58","104.39","13.53M","0.48%"
"2023-02-07","105.06","105.33","106.23","105.00","18.29M","-0.80%"
"2023-02-06","105.91","105.75","106.31","105.68","15.18M","-0.74%"
"2023-02-03","106.70","106.77","107.11","106.08","20.62M","-1.50%"
"2023-02-02","108.32","108.92","109.35","108.08","19.55M","0.13%"
"2023-02-01","108.18","107.55","108.59","106.42","25.31M","0.94%"
"2023-01-31","107.17","106.98","107.28","105.87","13.71M","0.80%"
"2023-01-30","106.32","106.46","107.16","106.19","11.46M","-0.37%"
"2023-01-27","106.71","106.19","106.96","106.11","11.85M","-0.25%"
"2023-01-26","106.98","107.14","107.65","106.49","15.55M","-0.47%"
"2023-01-25","107.48","107.37","107.90","106.64","11.91M","0.24%"
"2023-01-24","107.22","106.12","107.45","105.39","16.42M","1.44%"
"2023-01-23","105.70","105.57","106.20","105.49","12.96M","-0.47%"
"2023-01-20","106.20","106.96","107.24","106.11","22.75M","-1.62%"
"2023-01-19","107.95","108.10","108.37","107.44","17.19M","-0.63%"
"2023-01-18","108.63","108.46","108.77","107.12","35.50M","2.42%"
"2023-01-17","106.06","105.67","106.66","105.65","13.91M","-0.65%"
"2023-01-13","106.75","107.10","107.80","106.38","17.75M","-0.94%"
"2023-01-12","107.76","105.82","107.81","104.56","32.03M","1.97%"
"2023-01-11","105.68","104.97","105.72","104.70","18.79M","1.63%"
"2023-01-10","103.99","104.53","104.82","103.50","20.55M","-1.66%"
"2023-01-09","105.74","104.41","105.93","104.27","21.47M","0.53%"
"2023-01-06","105.18","102.70","105.30","102.64","27.47M","1.84%"
"2023-01-05","103.28","101.87","103.29","101.78","14.77M","0.42%"
"2023-01-04","102.85","103.22","103.47","102.21","21.68M","1.37%"
